vsi_path	slide_id	is_overview	file_size_bytes	num_scenes	scene_idx	scene_name	width_px	height_px	mpp_x_um	mpp_y_um	magnification	compression	num_channels	num_z_slices	num_t_frames	error
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10921280HE1_Overview.vsi	10921280HE1_Overview	1	1425572		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10921285HE1.vsi	10921285HE1	0	495437	1	0	40x	19698	21348	0.170666	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10921285HE1_Overview.vsi	10921285HE1_Overview	1	1425374		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10921287HE1.vsi	10921287HE1	0	375765	1	0	40x	20705	14360	0.17077399999999998	0.17077199999999998	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10921287HE1_Overview.vsi	10921287HE1_Overview	1	1378948		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924440HE1.vsi	10924440HE1	0	321187	1	0	40x	24907	33376	0.170669	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924440HE1_Overview.vsi	10924440HE1_Overview	1	1418974		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924444HE1.vsi	10924444HE1	0	375991	1	0	40x	17236	19680	0.170664	0.170664	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924444HE1_Overview.vsi	10924444HE1_Overview	1	1420874		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924448HE1.vsi	10924448HE1	0	632431	1	0	40x	15323	11214	0.170665	0.17066	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924448HE1_Overview.vsi	10924448HE1_Overview	1	1423058		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924455HE1.vsi	10924455HE1	0	282911	1	0	40x	23829	35838	0.170665	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924455HE1_Overview.vsi	10924455HE1_Overview	1	1422224		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924459HE1.vsi	10924459HE1	0	587117	1	0	40x	21631	25988	0.170668	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924459HE1_Overview.vsi	10924459HE1_Overview	1	1423700		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924466HE1.vsi	10924466HE1	0	247941	1	0	40x	18884	11214	0.170667	0.17066	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924466HE1_Overview.vsi	10924466HE1_Overview	1	1424456		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924467HE1.vsi	10924467HE1	0	520751	1	0	40x	24622	23526	0.17067	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924467HE1_Overview.vsi	10924467HE1_Overview	1	1420564		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924477HE1.vsi	10924477HE1	0	331125	1	0	40x	17521	13676	0.170663	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924477HE1_Overview.vsi	10924477HE1_Overview	1	1420790		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924480HE1.vsi	10924480HE1	0	420049	1	0	40x	24907	14490	0.170669	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924480HE1_Overview.vsi	10924480HE1_Overview	1	1422286		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924484HE1.vsi	10924484HE1	0	427199	1	0	40x	19433	23261	0.17067	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924484HE1_Overview.vsi	10924484HE1_Overview	1	1421908		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924488HE1.vsi	10924488HE1	0	401547	1	0	40x	21895	16403	0.170672	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10924488HE1_Overview.vsi	10924488HE1_Overview	1	1419890		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926806HE1.vsi	10926806HE1	0	356401	1	0	40x	33128	37486	0.170669	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926806HE1_Overview.vsi	10926806HE1_Overview	1	1428538		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926812HE1.vsi	10926812HE1	0	232065	1	0	40x	36689	21328	0.170669	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926812HE1_Overview.vsi	10926812HE1_Overview	1	1440058		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926813HE1.vsi	10926813HE1	0	601839	1	0	40x	27919	23241	0.170667	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926813HE1_Overview.vsi	10926813HE1_Overview	1	1437528		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926829HE1.vsi	10926829HE1	0	642911	1	0	40x	20969	32604	0.17077799999999999	0.17077699999999998	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926829HE1_Overview.vsi	10926829HE1_Overview	1	1385142		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926836HE1.vsi	10926836HE1	0	597943	1	0	40x	22637	24591	0.17077599999999998	0.17077199999999998	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926836HE1_Overview.vsi	10926836HE1_Overview	1	1381346		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926840HE1.vsi	10926840HE1	0	687575	1	0	40x	28718	23207	0.17077699999999998	0.17077899999999996	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926840HE1_Overview.vsi	10926840HE1_Overview	1	1377562		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926841HE1.vsi	10926841HE1	0	707703	1	0	40x	25952	28170	0.17077699999999998	0.17077699999999998	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926841HE1_Overview.vsi	10926841HE1_Overview	1	1381226		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926843HE1.vsi	10926843HE1	0	527723	1	0	40x	17521	30649	0.170663	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926843HE1_Overview.vsi	10926843HE1_Overview	1	1420634		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926846HE1.vsi	10926846HE1	0	359613	1	0	40x	26555	36103	0.170671	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926846HE1_Overview.vsi	10926846HE1_Overview	1	1422898		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926850HE1.vsi	10926850HE1	0	586767	1	0	40x	22709	27087	0.170671	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926850HE1_Overview.vsi	10926850HE1_Overview	1	1432142		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926854HE1.vsi	10926854HE1	0	576377	1	0	40x	26555	23526	0.170671	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926854HE1_Overview.vsi	10926854HE1_Overview	1	1428578		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926864HE1.vsi	10926864HE1	0	649855	1	0	40x	25456	27901	0.170672	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926864HE1_Overview.vsi	10926864HE1_Overview	1	1434906		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926867HE1.vsi	10926867HE1	0	798933	1	0	40x	31480	26538	0.170667	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926867HE1_Overview.vsi	10926867HE1_Overview	1	1427208		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926869HE1.vsi	10926869HE1	0	341073	1	0	40x	33942	30079	0.170668	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926869HE1_Overview.vsi	10926869HE1_Overview	1	1435934		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926871HE1.vsi	10926871HE1	0	369787	1	0	40x	13960	23526	0.170661	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926871HE1_Overview.vsi	10926871HE1_Overview	1	1420496		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926877HE1.vsi	10926877HE1	0	379885	1	0	40x	40799	30364	0.170671	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926877HE1_Overview.vsi	10926877HE1_Overview	1	1425020		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926882HE1.vsi	10926882HE1	0	387007	1	0	40x	36404	39928	0.170669	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926882HE1_Overview.vsi	10926882HE1_Overview	1	1429080		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926883HE1.vsi	10926883HE1	0	941401	1	0	40x	32558	30649	0.17067	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926883HE1_Overview.vsi	10926883HE1_Overview	1	1428178		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926885HE1.vsi	10926885HE1	0	316821	1	0	40x	26535	34739	0.170668	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926885HE1_Overview.vsi	10926885HE1_Overview	1	1429364		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926888HE1.vsi	10926888HE1	0	352553	1	0	40x	18884	14490	0.170667	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926888HE1_Overview.vsi	10926888HE1_Overview	1	1421014		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926892HE1.vsi	10926892HE1	0	572599	1	0	40x	21081	25174	0.170672	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10926892HE1_Overview.vsi	10926892HE1_Overview	1	1422072		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927198HE1.vsi	10927198HE1	0	469809	1	0	40x	23829	17502	0.170665	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927198HE1_Overview.vsi	10927198HE1_Overview	1	1419554		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927206HE1.vsi	10927206HE1	0	507687	1	0	40x	21631	21898	0.170668	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927206HE1_Overview.vsi	10927206HE1_Overview	1	1421550		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927210HE1.vsi	10927210HE1	0	595157	1	0	40x	26535	22976	0.170668	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927210HE1_Overview.vsi	10927210HE1_Overview	1	1422476		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927223HE1.vsi	10927223HE1	0	411383	1	0	40x	18599	17502	0.170668	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927223HE1_Overview.vsi	10927223HE1_Overview	1	1423336		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927230HE1.vsi	10927230HE1	0	447951	1	0	40x	18355	23790	0.170666	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927230HE1_Overview.vsi	10927230HE1_Overview	1	1421810		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927241HE1.vsi	10927241HE1	0	521851	1	0	40x	18904	27901	0.17067	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927241HE1_Overview.vsi	10927241HE1_Overview	1	1422140		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927245HE1.vsi	10927245HE1	0	591745	1	0	40x	26270	22976	0.170671	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927245HE1_Overview.vsi	10927245HE1_Overview	1	1421068		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927255HE1.vsi	10927255HE1	0	628527	1	0	40x	29282	21613	0.170669	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927255HE1_Overview.vsi	10927255HE1_Overview	1	1426412		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927257HE1.vsi	10927257HE1	0	500575	1	0	40x	24358	19435	0.170666	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927257HE1_Overview.vsi	10927257HE1_Overview	1	1428426		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927260HE1.vsi	10927260HE1	0	464113	1	0	40x	22088	17390	0.17077499999999998	0.17077899999999996	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927260HE1_Overview.vsi	10927260HE1_Overview	1	1385036		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927268HE1.vsi	10927268HE1	0	380555	1	0	40x	22994	15060	0.17067	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927268HE1_Overview.vsi	10927268HE1_Overview	1	1427118		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927276HE1.vsi	10927276HE1	0	547961	1	0	40x	17500	30384	0.170669	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927276HE1_Overview.vsi	10927276HE1_Overview	1	1418944		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927280HE1.vsi	10927280HE1	0	497421	1	0	40x	24907	18336	0.170669	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927280HE1_Overview.vsi	10927280HE1_Overview	1	1418188		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927282HE1.vsi	10927282HE1	0	659983	1	0	40x	23544	30649	0.170666	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927282HE1_Overview.vsi	10927282HE1_Overview	1	1420976		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927290HE1.vsi	10927290HE1	0	591835	1	0	40x	24358	20779	0.170666	0.170664	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927290HE1_Overview.vsi	10927290HE1_Overview	1	1423238		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927297HE1.vsi	10927297HE1	0	754163	1	0	40x	27369	29835	0.17067	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927297HE1_Overview.vsi	10927297HE1_Overview	1	1420108		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927298HE1.vsi	10927298HE1	0	655637	1	0	40x	26555	27087	0.170671	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927298HE1_Overview.vsi	10927298HE1_Overview	1	1422064		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927303HE1.vsi	10927303HE1	0	526417	1	0	40x	29567	19150	0.170668	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927303HE1_Overview.vsi	10927303HE1_Overview	1	1428524		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927304HE1.vsi	10927304HE1	0	353983	1	0	40x	29302	43510	0.170671	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927304HE1_Overview.vsi	10927304HE1_Overview	1	1420634		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927307HE1.vsi	10927307HE1	0	348465	1	0	40x	32843	26538	0.170669	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927307HE1_Overview.vsi	10927307HE1_Overview	1	1423688		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927311HE1.vsi	10927311HE1	0	609863	1	0	40x	24622	24075	0.17067	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927311HE1_Overview.vsi	10927311HE1_Overview	1	1421860		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927315HE1.vsi	10927315HE1	0	453231	1	0	40x	16686	16688	0.17067	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927315HE1_Overview.vsi	10927315HE1_Overview	1	1419874		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927317HE1.vsi	10927317HE1	0	595767	1	0	40x	23544	28451	0.170666	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927317HE1_Overview.vsi	10927317HE1_Overview	1	1420290		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927330HE1.vsi	10927330HE1	0	187805	1	0	40x	14509	35553	0.170666	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927330HE1_Overview.vsi	10927330HE1_Overview	1	1421648		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927343HE1.vsi	10927343HE1	0	484877	1	0	40x	20532	21613	0.170669	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927343HE1_Overview.vsi	10927343HE1_Overview	1	1418990		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927347HE1.vsi	10927347HE1	0	258903	1	0	40x	36119	81525	0.17067	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927347HE1_Overview.vsi	10927347HE1_Overview	1	1422380		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927349HE1.vsi	10927349HE1	0	468031	1	0	40x	15872	25724	0.17067	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10927349HE1_Overview.vsi	10927349HE1_Overview	1	1418176		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10928875HE1.vsi	10928875HE1	0	359437	1	0	40x	14773	19435	0.170672	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10928875HE1_Overview.vsi	10928875HE1_Overview	1	1425346		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10928908HE1.vsi	10928908HE1	0	435059	1	0	40x	21081	19985	0.170672	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10928908HE1_Overview.vsi	10928908HE1_Overview	1	1425416		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10928913HE1.vsi	10928913HE1	0	377199	1	0	40x	21081	16423	0.170672	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10928913HE1_Overview.vsi	10928913HE1_Overview	1	1421672		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10928914HE1.vsi	10928914HE1	0	338503	1	0	40x	17521	15325	0.170663	0.170662	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10928914HE1_Overview.vsi	10928914HE1_Overview	1	1421788		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10928920HE1.vsi	10928920HE1	0	396731	1	0	40x	18070	18336	0.170667	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10928920HE1_Overview.vsi	10928920HE1_Overview	1	1421270		-1											no scenes
